WS10M_lag1,PREC,RH,MIN_TEMP,MAX_TEMP,WD_sin,SURF_PRESSSURE,WD_cos,AVG_TEMP,WS10M_lag2,PREC_lag1,SL_PRESSURE,YEAR,MO,DY,WS10M
4.64,1.57,90.83,25.44,27.78,-0.9739759673,99.56,-0.2266513074,29.4,5.12,4.93,1008.9,2016,6,30,4.96
4.96,0.89,87.99,25.42,28.74,-0.9931706495,99.48,-0.1166707371,29.2,4.64,1.57,1007.8,2016,7,1,5.71
5.71,0.35,88.47,24.93,28.74,-0.9921147013,99.51,-0.1253332336,29.5,4.96,0.89,1008.7,2016,7,2,4.91
4.91,0.3,84.84,25.45,28.69,-0.99505557,99.53,-0.09931974974,29.4,5.71,0.35,1008.4,2016,7,3,3.69
3.69,0.51,86.31,25.36,28.28,-0.9884938868,99.54,0.1512608202,29.4,4.91,0.3,1009.1,2016,7,4,5.16
5.16,0.22,86.86,25.29,28.89,-0.9943379441,99.54,-0.1062640713,29.0,3.69,0.51,1009.2,2016,7,5,4.99
4.99,0.19,91.11,25.17,28.37,-0.9900236577,99.5,-0.1409012319,29.4,5.16,0.22,1009.0,2016,7,6,5.16
5.16,0.29,88.47,24.95,28.67,-0.9588197349,99.54,-0.2840153447,29.0,4.99,0.19,1009.2,2016,7,7,4.58
4.58,1.81,83.84,25.52,28.23,-0.9384930228,99.63,-0.345298199,29.6,5.16,0.29,1009.3,2016,7,8,5.6
5.6,7.2,84.84,24.95,28.6,-0.9488760116,99.64,-0.3156490369,29.8,4.58,1.81,1009.4,2016,7,9,6.26
6.26,3.09,83.57,24.69,28.0,-0.9947028171,99.62,-0.1027925368,28.1,5.6,7.2,1009.1,2016,7,10,6.45
6.45,4.81,89.18,24.58,27.86,-0.9040825497,99.53,-0.4273578634,28.8,6.26,3.09,1008.7,2016,7,11,5.13
5.13,2.57,87.44,25.27,28.18,-0.9989705698,99.54,-0.04536298813,28.7,6.45,4.81,1010.0,2016,7,12,5.37
5.37,0.35,85.75,24.71,28.45,-0.9999756307,99.5,0.006981260298,28.1,5.13,2.57,1008.4,2016,7,13,5.0
5.0,1.43,89.62,24.61,27.53,-0.9832549076,99.4,-0.1822355255,28.6,5.37,0.35,1007.9,2016,7,14,5.3
5.3,3.84,89.77,24.58,26.69,-0.8396198645,99.43,-0.54317445,28.2,5.0,1.43,1008.2,2016,7,15,4.81
4.81,2.75,86.82,24.5,27.4,-0.9499720515,99.53,-0.3123349185,28.8,5.3,3.84,1009.0,2016,7,16,4.32
4.32,1.54,87.47,24.6,27.18,-0.9211854056,99.69,-0.3891239501,27.6,4.81,2.75,1010.9,2016,7,17,4.27
4.27,1.04,85.33,24.62,27.46,-0.9806146585,99.68,-0.1959461442,28.2,4.32,1.54,1011.1,2016,7,18,5.07
5.07,0.25,83.72,24.42,28.13,-0.9997806835,99.59,0.02094241988,28.4,4.27,1.04,1010.0,2016,7,19,5.04
5.04,0.26,87.72,24.79,28.27,-0.9978014683,99.52,-0.0662739004,28.8,5.07,0.25,1008.2,2016,7,20,5.3
5.3,0.32,89.43,24.91,27.32,-0.9999984769,99.49,0.001745328366,28.9,5.04,0.26,1008.4,2016,7,21,6.13
6.13,0.37,86.12,24.95,27.84,-0.9990482216,99.49,-0.04361938737,28.6,5.3,0.32,1008.5,2016,7,22,6.93
6.93,1.43,85.58,24.84,27.77,-0.9822872507,99.46,-0.1873813146,28.8,6.13,0.37,1008.3,2016,7,23,6.34
6.34,5.05,90.25,24.7,26.66,-0.9838850379,99.45,-0.1788022151,27.9,6.93,1.43,1007.9,2016,7,24,5.68
5.68,4.28,90.93,24.31,26.2,-0.9747611942,99.41,-0.223250116,28.2,6.34,5.05,1007.6,2016,7,25,5.77
5.77,5.13,91.09,24.02,26.23,-0.8804773535,99.42,-0.474088209,27.9,5.68,4.28,1007.4,2016,7,26,4.22
4.22,0.73,89.33,24.06,27.32,-0.8779829754,99.46,-0.4786918579,27.1,5.77,5.13,1008.4,2016,7,27,4.37
4.37,0.28,88.74,24.48,27.67,-0.7558534692,99.46,-0.6547408137,26.8,4.22,0.73,1008.8,2016,7,28,4.07
4.07,5.35,89.63,24.94,27.1,-0.9085081775,99.49,-0.4178670738,27.4,4.37,0.28,1009.1,2016,7,29,4.75
4.75,7.74,89.2,24.61,27.01,-0.7847763705,99.58,-0.6197790318,27.9,4.07,5.35,1009.7,2016,7,30,5.15
5.15,3.64,86.94,24.61,27.63,-0.8964864304,99.62,-0.4430711908,28.8,4.75,7.74,1010.4,2016,7,31,4.98
4.98,0.93,87.3,24.91,27.53,-0.9360595357,99.63,-0.3518416484,28.5,5.15,3.64,1010.2,2016,8,1,5.98
5.98,0.2,87.63,24.73,27.74,-0.9970527522,99.47,-0.07671902813,28.5,4.98,0.93,1009.1,2016,8,2,5.64
5.64,0.29,85.55,24.96,28.03,-0.9865721616,99.42,-0.1633259622,28.9,5.98,0.2,1009.7,2016,8,3,5.79
5.79,0.22,85.21,24.99,28.22,-0.9999756307,99.47,0.006981260298,29.1,5.64,0.29,1009.5,2016,8,4,5.45
5.45,0.18,86.93,25.09,28.4,-0.9978014683,99.55,0.0662739004,28.8,5.79,0.22,1010.1,2016,8,5,5.32
5.32,0.06,87.27,24.8,28.9,-0.9999619231,99.52,-0.008726535498,29.4,5.45,0.18,1009.6,2016,8,6,4.93
4.93,0.1,86.01,25.1,28.13,-0.9993283938,99.6,-0.03664370871,28.9,5.32,0.06,1010.4,2016,8,7,5.2
5.2,0.16,84.71,24.99,29.06,-0.9997426093,99.62,-0.02268733357,28.9,4.93,0.1,1010.7,2016,8,8,4.83
4.83,0.53,85.71,25.11,28.3,-0.9955619646,99.59,-0.09410831332,27.8,5.2,0.16,1011.4,2016,8,9,6.04
6.04,0.44,83.72,25.13,28.61,-0.9781476007,99.66,-0.2079116908,29.4,4.83,0.53,1010.7,2016,8,10,5.69
5.69,0.34,84.33,25.11,28.72,-0.9557930148,99.71,-0.2940403252,28.9,6.04,0.44,1011.8,2016,8,11,5.6
5.6,0.61,85.76,25.12,28.4,-0.9743700648,99.7,-0.2249510543,29.3,5.69,0.34,1011.4,2016,8,12,6.03
6.03,0.82,87.23,24.85,28.33,-0.9348256764,99.62,-0.3551069624,29.4,5.6,0.61,1010.7,2016,8,13,6.05
6.05,1.22,86.73,25.18,28.2,-0.9342044743,99.61,-0.3567379993,29.4,6.03,0.82,1010.3,2016,8,14,6.4
6.4,1.34,85.52,24.89,28.31,-0.9573194975,99.58,-0.2890317969,29.4,6.05,1.22,1009.9,2016,8,15,6.8
6.8,0.35,85.71,25.17,28.28,-0.984807753,99.51,-0.1736481777,29.2,6.4,1.34,1009.5,2016,8,16,7.54
7.54,0.7,83.9,25.27,28.53,-0.9874138068,99.45,-0.1581580673,29.3,6.8,0.35,1008.9,2016,8,17,7.51
7.51,0.63,83.16,24.94,28.65,-0.9874138068,99.4,-0.1581580673,29.0,7.54,0.7,1008.8,2016,8,18,6.41
6.41,0.2,83.32,24.79,28.85,-0.9916711624,99.41,-0.1287955966,29.2,7.51,0.63,1008.7,2016,8,19,5.83
5.83,0.97,86.23,24.63,28.67,-0.9739759673,99.39,-0.2266513074,28.5,6.41,0.2,1008.6,2016,8,20,5.62
5.62,2.3,89.11,25.16,27.91,-0.9631625668,99.41,-0.2689198206,29.1,5.83,0.97,1008.4,2016,8,21,5.77
5.77,1.02,87.56,25.12,27.93,-0.9626917464,99.5,-0.270600446,28.1,5.62,2.3,1010.0,2016,8,22,6.0
6.0,2.16,86.39,24.67,27.85,-0.9907478405,99.49,-0.1357155724,28.2,5.77,1.02,1009.4,2016,8,23,6.46
6.46,2.18,87.78,24.59,27.74,-0.9960410654,99.43,-0.08889429687,28.8,6.0,2.16,1009.2,2016,8,24,5.49
5.49,1.95,88.59,25.07,27.25,-0.9838850379,99.52,-0.1788022151,28.9,6.46,2.18,1009.9,2016,8,25,5.62
5.62,2.12,87.14,24.67,27.66,-0.9751493543,99.49,-0.2215484976,28.9,5.49,1.95,1009.5,2016,8,26,6.37
6.37,2.16,87.73,24.39,26.92,-0.9414705448,99.6,-0.3370952584,28.4,5.62,2.12,1009.8,2016,8,27,5.96
5.96,0.92,87.69,24.15,27.34,-0.8933713883,99.59,-0.4493189986,28.1,6.37,2.16,1010.2,2016,8,28,5.69
5.69,1.39,87.24,24.49,28.18,-0.9432226579,99.5,-0.3321611319,28.4,5.96,0.92,1009.5,2016,8,29,6.27
6.27,1.79,87.99,24.66,27.44,-0.8386705679,99.45,-0.544639035,28.8,5.69,1.39,1008.4,2016,8,30,5.86
5.86,4.07,87.89,24.36,27.24,-0.7489557208,99.53,-0.6626200482,26.8,6.27,1.79,1009.7,2016,8,31,6.07
6.07,1.13,85.09,24.29,28.18,-0.9033352929,99.66,-0.4289351334,28.2,5.86,4.07,1011.0,2016,9,1,5.36
5.36,1.92,86.97,24.27,26.69,-0.9177546257,99.75,-0.3971478906,27.4,6.07,1.13,1011.4,2016,9,2,5.73
5.73,1.58,84.44,24.34,27.64,-0.9128341772,99.7,-0.4083304604,28.2,5.36,1.92,1011.5,2016,9,3,5.56
5.56,0.96,87.61,24.49,26.9,-0.8598522716,99.79,-0.5105429179,26.6,5.73,1.58,1012.6,2016,9,4,5.29
5.29,0.7,86.03,24.38,28.28,-0.9149596678,99.81,-0.4035452964,28.1,5.56,0.96,1013.0,2016,9,5,5.23
5.23,1.12,85.08,24.67,28.33,-0.9198214973,99.82,-0.3923371166,28.4,5.29,0.7,1012.6,2016,9,6,5.59
5.59,0.08,79.88,24.23,28.69,-0.9865721616,99.74,-0.1633259622,28.6,5.23,1.12,1011.5,2016,9,7,5.44
5.44,0.0,79.57,23.4,28.76,-0.9426414911,99.72,-0.3338068592,28.3,5.59,0.08,1011.3,2016,9,8,5.22
5.22,0.08,82.5,23.77,28.47,-0.8917975296,99.71,-0.4524347093,28.5,5.44,0.0,1011.5,2016,9,9,5.77
5.77,0.49,82.59,24.57,28.57,-0.9149596678,99.64,-0.4035452964,28.9,5.22,0.08,1010.8,2016,9,10,6.51
6.51,0.15,81.09,24.54,28.55,-0.9719610006,99.54,-0.2351421131,28.7,5.77,0.49,1009.6,2016,9,11,6.3
6.3,0.45,83.3,24.48,28.7,-0.9612616959,99.47,-0.2756373558,28.4,6.51,0.15,1009.5,2016,9,12,5.98
5.98,0.46,85.11,24.65,28.37,-0.959805292,99.49,-0.2806667089,28.6,6.3,0.45,1009.4,2016,9,13,5.69
5.69,0.36,87.21,24.79,27.4,-0.9602936857,99.5,-0.278991106,28.2,5.98,0.46,1009.5,2016,9,14,5.57
5.57,0.5,85.58,25.01,28.35,-0.9588197349,99.5,-0.2840153447,28.8,5.69,0.36,1009.5,2016,9,15,5.91
5.91,0.44,84.8,24.76,29.04,-0.906307787,99.53,-0.4226182617,28.8,5.57,0.5,1010.1,2016,9,16,5.34
5.34,0.96,85.42,24.97,28.23,-0.8941542368,99.58,-0.4477590878,28.9,5.91,0.44,1010.0,2016,9,17,5.7
5.7,1.57,84.94,24.84,28.19,-0.9588197349,99.66,-0.2840153447,28.6,5.34,0.96,1011.2,2016,9,18,5.53
5.53,0.87,84.91,24.74,28.29,-0.9882283814,99.62,-0.1529858363,28.1,5.7,1.57,1010.1,2016,9,19,5.2
5.2,0.68,84.81,24.99,28.15,-0.9788673888,99.53,-0.2044960518,29.1,5.53,0.87,1009.7,2016,9,20,6.42
6.42,0.38,86.25,25.08,27.54,-0.9663760793,99.6,-0.2571327932,28.6,5.2,0.68,1010.5,2016,9,21,5.97
5.97,0.18,83.25,24.83,28.46,-0.984195608,99.6,-0.1770847403,28.7,6.42,0.38,1010.4,2016,9,22,6.27
6.27,0.09,83.02,24.67,28.96,-0.9583225745,99.48,-0.2856883674,28.5,5.97,0.18,1009.0,2016,9,23,6.36
6.36,0.1,83.47,25.02,28.5,-0.9755345439,99.39,-0.2198462044,28.9,6.27,0.09,1008.2,2016,9,24,6.27
6.27,0.07,81.66,24.76,28.9,-0.9735789029,99.44,-0.2283508701,28.8,6.36,0.1,1008.9,2016,9,25,6.19
6.19,0.49,82.9,24.57,28.64,-0.9390942521,99.52,-0.3436596946,28.5,6.27,0.07,1009.7,2016,9,26,5.86
5.86,1.22,83.09,24.87,28.95,-0.9284858269,99.54,-0.3713678356,28.5,6.19,0.49,1009.9,2016,9,27,5.81
5.81,2.71,84.38,24.92,28.28,-0.9170600744,99.5,-0.3987490689,29.2,5.86,1.22,1009.6,2016,9,28,6.18
6.18,6.14,83.68,25.01,28.71,-0.8712138111,99.48,-0.4909037536,28.6,5.81,2.71,1009.2,2016,9,29,6.78
6.78,4.16,85.08,25.06,27.85,-0.906307787,99.44,-0.4226182617,27.5,6.18,6.14,1008.5,2016,9,30,6.19
6.19,1.12,83.22,25.01,27.93,-0.8660254038,99.5,-0.5,28.9,6.78,4.16,1009.6,2016,10,1,5.28
5.28,0.77,81.33,24.69,29.02,-0.8017756442,99.62,-0.597625147,28.9,6.19,1.12,1010.6,2016,10,2,4.85
4.85,0.6,81.91,24.48,28.82,-0.8151277957,99.6,-0.5792811723,28.6,5.28,0.77,1009.9,2016,10,3,4.47
4.47,0.17,81.97,24.24,29.39,-0.9342044743,99.6,-0.3567379993,28.3,4.85,0.6,1010.3,2016,10,4,4.88
4.88,0.77,81.24,25.04,28.98,-0.9966373868,99.56,-0.08193850863,28.9,4.47,0.17,1010.0,2016,10,5,5.52
5.52,0.35,80.38,25.14,28.75,-0.9727758782,99.57,-0.2317479035,29.4,4.88,0.77,1010.5,2016,10,6,5.37
5.37,0.05,76.83,24.31,28.9,-0.9443763702,99.65,-0.3288666467,29.0,5.52,0.35,1011.3,2016,10,7,5.51
5.51,0.23,76.77,23.87,29.27,-0.906307787,99.75,-0.4226182617,29.6,5.37,0.05,1011.7,2016,10,8,5.25
5.25,1.26,81.22,24.9,29.44,-0.9466492601,99.72,-0.3222656952,28.5,5.51,0.23,1011.6,2016,10,9,5.88
5.88,0.19,79.39,25.03,29.66,-0.9681476404,99.65,-0.2503800041,29.5,5.25,1.26,1012.3,2016,10,10,5.82
5.82,0.04,78.28,24.7,29.52,-0.9739759673,99.62,-0.2266513074,29.4,5.88,0.19,1010.8,2016,10,11,5.79
5.79,0.08,79.05,24.64,30.01,-0.9884938868,99.57,-0.1512608202,29.4,5.82,0.04,1010.1,2016,10,12,4.98
4.98,0.43,78.38,24.54,29.87,-0.9939609555,99.53,-0.1097343111,29.1,5.79,0.08,1009.9,2016,10,13,4.37
4.37,4.15,79.41,25.28,29.62,-0.9999862922,99.54,-0.005235963831,27.9,4.98,0.43,1009.8,2016,10,14,4.39
4.39,13.23,81.73,24.9,29.34,-0.9578224948,99.59,-0.2873605198,28.6,4.37,4.15,1010.3,2016,10,15,2.86
2.86,10.85,83.16,24.88,28.44,-0.8686315144,99.63,-0.4954586684,27.5,4.39,13.23,1010.5,2016,10,16,2.26
2.26,3.38,86.02,24.51,27.68,-0.7660444431,99.58,-0.6427876097,27.8,2.86,10.85,1009.3,2016,10,17,2.98
2.98,10.73,84.28,24.63,29.16,-0.9443763702,99.49,-0.3288666467,28.2,2.26,3.38,1009.0,2016,10,18,3.91
3.91,7.09,85.19,25.27,28.07,-0.9929655081,99.44,-0.1184039683,27.2,2.98,10.73,1008.6,2016,10,19,4.95
4.95,3.75,82.66,25.11,28.0,-0.9668233886,99.43,-0.2554457579,27.9,3.91,7.09,1008.6,2016,10,20,4.28
4.28,7.79,81.51,24.93,28.57,-0.9099612709,99.54,-0.4146932427,28.1,4.95,3.75,1009.9,2016,10,21,5.1
5.1,6.24,82.34,24.67,28.4,-0.9342044743,99.68,-0.3567379993,28.6,4.28,7.79,1011.0,2016,10,22,4.87
4.87,6.95,82.62,24.7,28.72,-0.9438009516,99.73,-0.3305143927,27.6,5.1,6.24,1011.5,2016,10,23,4.85
4.85,22.65,88.44,24.85,27.05,-0.8878153851,99.67,-0.4601997848,27.0,4.87,6.95,1011.0,2016,10,24,5.35
5.35,9.5,84.0,24.53,28.12,-0.9668233886,99.56,-0.2554457579,26.1,4.85,22.65,1009.9,2016,10,25,4.59
4.59,1.92,80.13,24.11,28.91,-0.9884938868,99.58,-0.1512608202,27.6,5.35,9.5,1010.1,2016,10,26,2.87
2.87,0.64,80.89,24.01,28.84,-0.999902524,99.67,-0.01396218034,27.4,4.59,1.92,1010.9,2016,10,27,2.87
2.87,0.79,81.24,24.4,29.29,-0.9271838546,99.67,-0.3746065934,27.9,2.87,0.64,1011.1,2016,10,28,3.25
3.25,2.78,84.08,24.73,28.93,-0.9568135841,99.62,-0.2907021936,28.6,2.87,0.79,1010.5,2016,10,29,4.22
4.22,4.01,84.37,25.16,28.65,-0.959805292,99.63,-0.2806667089,28.5,3.25,2.78,1010.8,2016,10,30,3.97
3.97,11.52,87.84,24.95,27.01,-0.9921147013,99.73,-0.1253332336,27.6,4.22,4.01,1011.5,2016,10,31,2.46
2.46,22.52,88.16,24.55,27.44,-0.9510565163,99.68,0.3090169944,27.1,3.97,11.52,1010.9,2016,11,1,2.47
2.47,26.31,87.9,24.27,27.55,-0.7649214009,99.6,0.6441236298,27.1,2.46,22.52,1010.0,2016,11,2,3.21
3.21,6.53,88.74,24.76,27.63,-0.6454576877,99.59,0.7637960286,26.9,2.47,26.31,1010.3,2016,11,3,3.9
3.9,18.22,86.76,24.32,27.8,-0.9278362539,99.67,-0.3729877826,26.8,3.21,6.53,1010.8,2016,11,4,2.98
2.98,14.3,88.55,24.43,27.48,-0.7229671459,99.59,-0.6908824111,26.3,3.9,18.22,1009.8,2016,11,5,4.34
4.34,14.66,87.67,24.9,27.65,-0.9099612709,99.66,-0.4146932427,25.4,2.98,14.3,1011.2,2016,11,6,5.25
5.25,1.03,81.41,24.46,28.59,-0.9819587127,99.74,0.189095443,27.5,4.34,14.66,1011.3,2016,11,7,2.93
2.93,2.34,74.99,23.52,30.25,-0.2773146533,99.71,0.9607791542,27.6,5.25,1.03,1011.6,2016,11,8,1.92
1.92,13.43,79.85,24.16,27.93,0.9921147013,99.79,0.1253332336,27.9,2.93,2.34,1011.9,2016,11,9,1.51
1.51,1.88,76.37,24.02,29.58,0.1856666154,99.73,0.9826127965,27.8,1.92,13.43,1011.2,2016,11,10,2.15
2.15,3.53,80.01,24.25,29.21,-0.9636304532,99.69,0.2672383761,27.3,1.51,1.88,1010.8,2016,11,11,1.91
1.91,14.12,87.67,24.35,26.97,-0.546101961,99.68,0.8377187166,28.3,2.15,3.53,1011.2,2016,11,12,2.33
2.33,14.2,85.96,24.11,28.9,0.5778576244,99.72,-0.8161375901,27.5,1.91,14.12,1011.6,2016,11,13,1.74
1.74,6.77,82.89,24.21,29.46,-0.8829475929,99.72,-0.4694715628,27.9,2.33,14.2,1011.8,2016,11,14,2.05
2.05,9.04,80.71,24.32,29.51,0.4694715628,99.64,0.8829475929,27.6,1.74,6.77,1010.7,2016,11,15,2.54
2.54,12.6,83.44,23.42,29.39,0.6211477803,99.58,0.7836934573,28.1,2.05,9.04,1010.2,2016,11,16,3.25
3.25,11.49,81.41,24.51,29.14,0.4508775407,99.57,0.8925858185,26.9,2.54,12.6,1009.9,2016,11,17,2.04
2.04,24.14,88.25,24.12,28.23,0.1719291003,99.45,0.9851093262,28.1,3.25,11.49,1009.1,2016,11,18,4.84
4.84,21.43,90.06,24.4,27.0,0.2300497372,99.39,0.9731788728,26.9,2.04,24.14,1008.7,2016,11,19,5.05
5.05,10.35,85.18,23.53,28.44,0.3534748438,99.5,0.9354440308,26.9,4.84,21.43,1009.3,2016,11,20,3.23
3.23,9.74,86.36,24.42,28.62,0.3713678356,99.51,0.9284858269,27.2,5.05,10.35,1009.1,2016,11,21,2.97
2.97,18.76,87.62,24.27,28.68,0.5343523494,99.47,0.8452618332,27.9,3.23,9.74,1009.3,2016,11,22,3.11
3.11,10.33,85.94,24.67,29.63,0.5,99.48,0.8660254038,27.9,2.97,18.76,1009.0,2016,11,23,2.46
2.46,1.05,81.3,23.74,29.79,0.4586495545,99.51,0.8886172327,28.6,3.11,10.33,1009.0,2016,11,24,5.08
5.08,0.68,81.4,23.07,30.12,0.3403795502,99.49,0.940288127,28.4,2.46,1.05,1008.8,2016,11,25,4.96
4.96,1.54,83.09,24.15,28.71,0.3123349185,99.6,0.9499720515,28.4,5.08,0.68,1010.4,2016,11,26,4.54
4.54,0.92,81.75,23.68,29.11,0.3387379202,99.6,0.940880769,27.9,4.96,1.54,1010.0,2016,11,27,4.58
4.58,0.29,81.79,23.31,27.77,0.2368381461,99.66,0.97154912,26.9,4.54,0.92,1011.1,2016,11,28,3.76
3.76,0.01,77.63,21.5,27.55,0.2402280425,99.76,0.9707164816,26.4,4.58,0.29,1011.7,2016,11,29,3.76
3.76,0.02,78.69,22.29,28.15,0.001745328366,99.78,0.9999984769,26.9,3.76,0.01,1011.4,2016,11,30,4.25
4.25,1.55,78.4,23.29,28.31,-0.9348256764,99.66,0.3551069624,26.8,3.76,0.02,1010.5,2016,12,1,3.12
3.12,2.33,83.69,23.28,27.79,-0.7009092643,99.76,-0.7132504492,28.1,4.25,1.55,1011.4,2016,12,2,3.04
3.04,0.18,78.34,22.32,28.86,-0.5835412114,99.85,-0.8120835269,27.6,3.12,2.33,1012.8,2016,12,3,1.76
1.76,3.61,78.89,23.83,29.46,0.1460830286,99.86,0.989272333,27.8,3.04,0.18,1012.7,2016,12,4,2.46
2.46,1.08,80.46,22.71,29.87,0.4289351334,99.72,0.9033352929,28.6,1.76,3.61,1010.9,2016,12,5,4.53
4.53,0.87,79.17,23.01,29.34,0.4289351334,99.67,0.9033352929,28.8,2.46,1.08,1010.1,2016,12,6,5.32
5.32,0.54,81.73,22.64,29.13,0.06279051953,99.69,0.9980267284,28.5,4.53,0.87,1010.7,2016,12,7,3.94
3.94,3.43,85.26,24.66,28.37,-0.2655561175,99.67,0.9640954042,28.6,5.32,0.54,1010.7,2016,12,8,3.95
3.95,5.37,84.62,23.72,27.71,-0.4446351792,99.64,0.8957117602,28.6,3.94,3.43,1010.2,2016,12,9,3.1
3.1,1.64,86.18,23.94,27.22,-0.873772223,99.57,0.4863353804,27.6,3.95,5.37,1009.3,2016,12,10,3.28
3.28,0.15,82.62,24.41,27.51,-0.9998157121,99.51,-0.0191974424,28.1,3.1,1.64,1008.9,2016,12,11,5.08
5.08,0.64,81.96,24.5,28.41,-0.9526614813,99.5,-0.3040330609,29.2,3.28,0.15,1009.0,2016,12,12,6.14
6.14,2.06,83.16,24.21,28.28,-0.9114032766,99.52,-0.4115143586,29.1,5.08,0.64,1009.6,2016,12,13,4.53
4.53,0.95,81.46,24.22,28.44,-0.989272333,99.65,-0.1460830286,27.7,6.14,2.06,1010.8,2016,12,14,2.33
2.33,1.01,79.52,23.47,29.42,-0.05582150499,99.72,0.9984407642,27.4,4.53,0.95,1011.3,2016,12,15,2.89
2.89,0.71,78.84,22.91,30.12,0.4648420457,99.76,0.8853936258,27.5,2.33,1.01,1011.9,2016,12,16,3.52
3.52,3.4,82.83,22.99,29.89,0.3859060423,99.77,0.9225380895,28.6,2.89,0.71,1011.9,2016,12,17,5.1
5.1,0.25,79.04,22.71,29.82,0.4067366431,99.75,0.9135454576,28.9,3.52,3.4,1011.4,2016,12,18,4.99
4.99,1.52,82.67,22.66,28.91,0.3842953227,99.7,0.9232102171,28.3,5.1,0.25,1010.9,2016,12,19,4.81
4.81,3.53,85.92,24.02,29.23,0.08715574275,99.65,-0.9961946981,28.4,4.99,1.52,1011.2,2016,12,20,2.64
2.64,11.35,81.41,23.1,29.87,0.2062041854,99.78,0.9785089851,27.8,4.81,3.53,1012.1,2016,12,21,2.22
2.22,2.58,80.84,23.24,29.19,0.4399391699,99.77,0.8980275758,27.7,2.64,11.35,1012.2,2016,12,22,4.21
4.21,0.3,71.76,21.13,27.85,0.3842953227,99.71,0.9232102171,27.2,2.22,2.58,1010.9,2016,12,23,4.6
4.6,0.0,70.27,19.06,27.93,0.3616245701,99.62,0.9323238012,24.6,4.21,0.3,1010.2,2016,12,24,3.77
3.77,0.0,73.46,20.46,27.95,0.1908089954,99.68,0.9816271834,24.6,4.6,0.0,1011.1,2016,12,25,3.53
3.53,0.28,78.65,20.41,29.12,0.2605045086,99.63,0.9654726309,26.6,3.77,0.0,1010.3,2016,12,26,4.48
4.48,12.93,86.0,23.5,28.81,0.3746065934,99.52,0.9271838546,29.1,3.53,0.28,1009.0,2016,12,27,5.16
5.16,8.39,81.21,23.26,29.54,0.7581343362,99.53,0.6520984038,27.3,4.48,12.93,1009.6,2016,12,28,3.3
3.3,6.57,81.97,23.56,30.2,0.6441236298,99.61,0.7649214009,27.1,5.16,8.39,1010.2,2016,12,29,4.07
4.07,0.3,79.13,22.89,30.23,0.546101961,99.68,0.8377187166,27.7,3.3,6.57,1010.9,2016,12,30,5.45
5.45,2.09,77.37,22.82,30.05,0.5195191119,99.66,0.8544588301,28.1,4.07,0.3,1010.5,2016,12,31,5.53
5.53,3.71,81.46,23.3,28.61,0.4352310994,99.68,0.9003187714,28.5,5.45,2.09,1010.7,2017,1,1,4.85
4.85,2.2,82.48,23.08,28.91,0.1114689322,99.73,0.9937679192,28.1,5.53,3.71,1011.7,2017,1,2,5.92
5.92,0.55,79.37,23.25,29.74,0.3305143927,99.72,0.9438009516,28.3,4.85,2.2,1011.2,2017,1,3,5.86
5.86,0.0,75.67,21.64,28.69,0.1925219665,99.73,0.981292664,26.2,5.92,0.55,1011.3,2017,1,4,5.13
5.13,0.0,74.69,20.25,28.48,0.3106764296,99.72,0.9505157316,24.6,5.86,0.0,1010.9,2017,1,5,4.84
4.84,0.0,71.52,20.08,28.93,0.3746065934,99.7,0.9271838546,26.3,5.13,0.0,1011.0,2017,1,6,4.2
4.2,0.0,70.91,20.57,28.8,0.4383711468,99.55,0.8987940463,26.7,4.84,0.0,1009.5,2017,1,7,4.75
4.75,0.0,69.88,18.93,28.77,0.4477590878,99.52,0.8941542368,26.6,4.2,0.0,1009.2,2017,1,8,4.79
4.79,0.0,69.77,19.76,28.68,0.2689198206,99.56,0.9631625668,25.9,4.75,0.0,1009.7,2017,1,9,4.16
4.16,0.0,70.65,19.59,28.76,0.1529858363,99.67,0.9882283814,25.4,4.79,0.0,1011.0,2017,1,10,3.78
3.78,0.0,65.4,20.97,29.4,0.3469356516,99.69,0.9378889346,26.1,4.16,0.0,1010.7,2017,1,11,3.24
3.24,0.0,66.18,20.11,29.74,0.653420604,99.62,0.7569950557,25.1,3.78,0.0,1009.9,2017,1,12,3.28
3.28,0.0,69.01,20.96,29.73,0.6883545757,99.61,0.725374371,27.1,3.24,0.0,1009.8,2017,1,13,4.68
4.68,0.0,69.58,19.74,29.84,0.7782431485,99.69,0.6279630576,26.6,3.28,0.0,1011.5,2017,1,14,3.97
3.97,0.0,73.72,21.18,30.13,0.6427876097,99.81,0.7660444431,26.4,4.68,0.0,1012.4,2017,1,15,4.31
4.31,0.03,72.67,21.99,29.38,0.3206129906,99.81,0.9472102777,28.4,3.97,0.0,1012.0,2017,1,16,4.89
4.89,0.0,68.81,20.67,29.18,0.3939419096,99.81,0.9191353393,26.9,4.31,0.03,1012.8,2017,1,17,5.62
5.62,0.0,70.03,20.24,29.96,0.629320391,99.81,0.7771459615,27.4,4.89,0.0,1012.8,2017,1,18,4.86
4.86,0.16,73.16,20.72,30.37,0.5090414158,99.78,0.860742027,27.4,5.62,0.0,1012.1,2017,1,19,4.45
4.45,3.0,79.03,22.11,30.08,0.2840153447,99.74,0.9588197349,26.4,4.86,0.16,1011.2,2017,1,20,5.53
5.53,3.08,86.58,23.6,27.6,0.6101451639,99.68,0.7922896434,27.9,4.45,3.0,1011.9,2017,1,21,3.73
