WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_LSTM_random
1.81,81.22,25.02,1.39,-0.984807753,-0.0999999999999943,26.4,0.1736481777,78.37,0,28.98,1012.4,8.0,2.0,2.166385446069169
2.0,89.39,25.04,4.76,-0.9907478405,0.0699999999999931,25.8,-0.1357155724,81.22,0,26.55,1012.1,6.0,3.32,3.0765597982050656
3.32,85.72,24.45,1.26,-0.9449489122,0.0200000000000102,24.8,0.327217899,89.39,0,28.06,1011.9,8.0,2.82,2.823169967324847
2.82,88.29,25.12,33.44,-0.940288127,-0.0799999999999983,27.1,0.3403795502,85.72,0,27.31,1010.7,7.0,3.23,2.9698375530495644
3.23,84.28,24.73,3.67,-0.4555449072,0.0299999999999869,27.2,0.8902128046,88.29,0,29.22,1012.3,7.0,2.87,2.887301336145639
2.87,86.16,25.01,2.79,-0.3023698908,-0.0299999999999869,27.6,0.9531906678,84.28,0,28.52,1011.1,7.0,2.45,2.740574160744834
2.45,89.27,24.64,7.86,0.3923371166,0.0099999999999909,25.8,0.9198214973,86.16,0,26.67,1011.1,7.0,1.88,2.8310012319928886
1.88,86.29,24.17,4.91,0.144356201,0.0100000000000051,27.6,0.9895257891,89.27,0,28.2,1012.2,6.0,3.15,2.813441017066169
3.15,85.18,24.72,8.57,-0.04187565373,-0.019999999999996,28.1,0.9991228301,86.29,0,28.77,1011.5,6.0,2.81,3.04967972793293
2.81,85.86,23.98,10.13,0.1942343512,-0.0500000000000113,28.4,0.9809551553,85.18,0,28.55,1010.0,6.0,3.66,3.258902725436783
3.66,84.27,24.41,1.61,-0.5284383347,-0.1400000000000005,28.4,0.8489716876,85.86,0,28.17,1010.4,6.0,3.76,3.533852141015816
3.76,87.52,24.86,3.64,-0.8910065242,0.0300000000000011,29.2,0.4539904997,84.27,0,26.95,1009.3,7.0,3.14,3.1709824661552193
3.14,89.45,24.69,7.49,-0.8079898839,-0.039999999999992,28.4,0.5891963574,87.52,0,27.1,1009.6,7.0,3.39,3.4914642115215777
3.39,88.45,24.86,27.75,-0.8853936258,0.019999999999996,27.95,0.4648420457,89.45,0,27.54,1009.3,6.5,2.75,2.742231989289379
2.75,84.17,24.28,25.61,0.2672383761,-0.0400000000000062,27.5,0.9636304532,88.45,0,29.06,1009.567815,6.0,1.72,2.1206505968112945
1.72,87.39,24.17,13.11,-0.144356201,0.0800000000000125,27.4,-0.9895257891,84.17,0,28.84,1009.7,6.0,2.17,2.677548954449749
2.17,84.9,24.81,5.07,0.2907021936,0.0499999999999971,27.25,0.9568135841,87.39,0,29.42,1009.4,6.0,2.56,2.716610667334461
2.56,86.41,24.64,16.85,0.3255681545,0.019999999999996,27.1,0.9455185756,84.9,0,27.48,1011.4,8.0,2.91,2.802715392634916
2.91,89.69,24.44,27.67,0.1959461442,0.0,25.9,0.9806146585,86.41,0,27.7,1009.7,8.0,5.35,4.93662829476366
5.35,88.03,24.15,4.99,0.04013179253,0.0,26.9,0.9991943951,89.69,0,26.7,1011.0,8.0,4.29,4.545449516161203
4.29,90.98,24.31,20.82,0.05407881298,-0.1200000000000045,26.7,0.9985366703,88.03,0,26.62,1010.3,7.0,4.88,4.952212729161739
4.88,84.38,23.9,20.93,0.8348478633,0.0,27.1,0.5504807401,90.98,0,28.9,1010.5,7.0,3.56,3.1760063229971407
3.56,83.83,23.44,1.06,0.5090414158,0.0500000000000113,27.9,0.860742027,84.38,0,29.29,1008.9,3.0,4.38,4.471697136563444
4.38,83.31,22.56,0.01,0.01396218034,0.1499999999999914,28.1,0.999902524,83.83,0,28.74,1009.7,2.0,4.23,4.2400525390821695
4.23,81.4,22.31,0.3,-0.3403795502,0.0,27.2,0.940288127,83.31,0,28.34,1010.8,6.0,3.71,3.795286972899771
3.71,84.72,23.23,0.22,-0.9663760793,-0.1299999999999954,27.1,0.2571327932,81.4,0,27.81,1010.8,3.0,2.96,3.051534921197605
2.96,84.19,24.16,0.56,-0.9952274,-0.0400000000000062,28.4,0.09758289976,84.72,0,28.35,1009.6,4.0,2.71,2.842137770048809
2.71,80.04,24.54,0.29,-0.9897762309,0.0100000000000051,25.6,0.1426289337,84.19,0,29.55,1008.7,1.0,2.18,1.9793285415481567
2.18,85.31,24.59,1.23,-0.6414496316,0.0600000000000022,28.5,-0.7671651518,80.04,0,28.75,1009.4,6.0,3.64,3.1061519770224573
3.64,86.72,24.68,7.14,-0.9483236552,0.0900000000000034,27.7,0.3173046564,85.31,0,26.96,1010.2,4.0,2.28,2.6706503803196906
2.28,81.07,24.16,6.98,0.02094241988,-0.0200000000000102,25.8,0.9997806835,86.72,0,29.53,1011.4,4.0,2.3,2.1237743541718723
2.3,81.65,24.18,22.12,0.2317479035,0.0499999999999971,28.1,0.9727758782,81.07,0,29.6,1012.0,7.0,2.16,2.236756074495697
2.16,86.73,24.0,1.21,-0.8048937974,0.0200000000000102,25.8,0.5934188866,81.65,0,27.36,1011.3,7.0,2.59,2.697196314441514
2.59,84.57,24.75,1.43,-0.4848096202,-0.0300000000000011,27.8,0.8746197071,86.73,0,28.05,1012.2,6.0,3.48,2.655949407761884
3.48,81.42,24.54,8.54,0.005235963831,0.0300000000000011,27.6,0.9999862922,84.57,0,28.9,1010.8,4.0,1.76,2.169236345791435
1.76,85.01,24.87,38.65,-0.0488497698,0.1099999999999994,28.8,-0.9988061373,81.42,0,29.18,1010.8,6.0,2.31,2.28885010342803
2.31,85.14,24.68,20.46,-0.9735789029,0.1499999999999914,27.5,-0.2283508701,85.01,0,28.02,1012.7,5.0,2.38,2.272649732237816
2.38,83.71,24.73,1.54,0.5210096318,-0.1799999999999926,28.2,0.8535507973,85.14,0,29.88,1014.6,6.0,3.62,3.412562788711235
3.62,82.07,23.91,1.88,0.4679298143,-0.1000000000000085,28.8,0.8837656301,83.71,0,29.35,1011.6,5.0,4.64,3.6555188719638885
4.64,83.28,23.48,7.47,0.3255681545,-0.0099999999999909,29.0,0.9455185756,82.07,0,29.45,1010.8,6.0,4.65,4.616552157000303
4.65,83.8,24.35,5.38,0.5721458734,0.0,27.6,0.8201518759,83.28,0,28.51,1011.1,7.0,2.75,4.347674882143497
2.75,79.46,24.0,6.24,0.70463421,0.0699999999999931,26.8,0.7095707365,83.8,0,30.24,1011.4,5.0,2.32,2.1474740864334585
2.32,86.62,23.61,2.38,0.5948227868,0.0300000000000011,27.8,0.8038568606,79.46,0,27.81,1012.8,5.0,4.2,3.3925935563385723
4.2,80.83,22.36,0.08,0.702153053,-0.1299999999999954,27.4,0.712026046,86.62,0,28.02,1011.9,4.0,4.83,4.535230260972023
4.83,81.71,21.93,0.04,0.546101961,-0.1500000000000056,27.5,0.8377187166,80.83,0,28.43,1009.9,2.0,4.37,4.679632112021589
4.37,87.04,23.56,8.26,0.3955455026,0.0200000000000102,28.0,0.9184463813,81.71,0,28.72,1009.1,5.0,4.06,4.197193556279898
4.06,81.66,23.67,7.14,0.9310558159,0.059999999999988,27.1,0.3648767843,87.04,0,30.19,1009.5,5.0,2.27,2.2611565085671903
2.27,85.19,24.32,7.25,0.549022818,0.0,28.0,0.8358073614,81.66,0,28.02,1010.1,6.0,2.43,2.8550409493959665
2.43,86.48,24.25,4.43,0.5821229702,-0.0999999999999943,27.8,0.813100761,85.19,0,28.47,1010.0,7.0,3.85,3.3545004685832738
3.85,83.35,23.07,2.59,0.5877852523,0.0300000000000011,28.1,0.8090169944,86.48,0,29.78,1008.9,5.0,4.04,4.269629791399908
4.04,84.89,23.46,1.73,0.4648420457,0.039999999999992,28.0,0.8853936258,83.35,0,29.78,1009.2,2.0,5.26,4.5051759699668885
5.26,84.66,23.22,1.0,0.3189593093,0.0100000000000051,27.6,0.94776841,84.89,0,29.25,1010.4,5.0,5.65,4.77760565208919
5.65,83.25,23.18,0.0,0.3106764296,0.0799999999999983,28.2,0.9505157316,84.66,0,27.58,1010.0,4.0,4.53,5.087988579264712
4.53,81.09,22.49,0.0,0.3106764296,0.0300000000000011,27.3,0.9505157316,83.25,0,28.33,1010.7,6.0,4.69,4.107288848399162
4.69,81.32,20.31,0.0,0.2890317969,0.1099999999999994,26.7,0.9573194975,81.09,0,28.09,1011.6,5.0,4.76,4.5308773279251575
4.76,84.04,21.15,0.0,0.2554457579,0.0300000000000011,27.4,0.9668233886,81.32,0,28.24,1011.5,4.0,4.11,4.3476303216053065
4.11,86.06,21.97,1.56,0.08019892433,-0.0999999999999943,26.4,0.9967788785,84.04,0,28.57,1011.7,4.0,4.66,4.420405124709892
4.66,86.62,23.46,6.44,-0.07323819713,-0.0499999999999971,27.6,0.9973144772,86.06,0,28.39,1011.5,7.0,5.01,4.364456671103668
5.01,83.04,22.17,0.26,-0.09931974974,0.039999999999992,27.64285714,0.99505557,86.62,0,28.03,1011.1,6.857142857,4.52,4.535646360745144
4.52,71.84,21.74,0.0,-0.04013179253,0.0700000000000073,27.68571429,0.9991943951,83.04,0,28.41,1010.664267,6.714285714,2.28,2.652237436526489
2.28,77.76,23.09,0.0,-0.2672383761,-0.0100000000000051,27.72857143,0.9636304532,71.84,0,28.27,1010.210294,6.571428571,1.58,1.917701365670705
1.58,79.05,21.68,0.0,0.6870875108,-0.0300000000000011,27.77142857,0.726574671,77.76,0,29.17,1009.73808,6.428571429,3.35,3.403408071273136
3.35,85.26,22.23,2.14,0.189095443,0.0,27.81428571,0.9819587127,79.05,0,28.81,1009.305446,6.285714286,3.95,4.075095592073822
3.95,89.76,24.0,17.27,0.09237058745,-0.0699999999999931,27.85714286,0.9957246982,85.26,0,27.61,1009.259311,6.142857143,4.6,4.554430941689492
4.6,88.81,23.84,6.55,0.1822355255,-0.0300000000000011,27.9,0.9832549076,89.76,0,27.23,1009.657496,6.0,4.2,4.562319262491417
4.2,83.0,24.15,2.65,0.9995598601,0.019999999999996,25.6,0.02966624409,88.81,0,29.36,1010.5,4.0,1.54,1.812344635676074
1.54,84.43,23.61,4.52,0.2402280425,0.039999999999992,27.1,0.9707164816,83.0,0,28.81,1011.7,4.0,2.36,2.5608901894122122
2.36,89.51,24.64,14.47,0.4162807923,0.0,29.9,0.909236109,84.43,0,27.44,1012.4,7.0,2.71,2.943887009091854
2.71,86.24,23.78,9.33,-0.4954586684,0.0400000000000062,28.8,0.8686315144,89.51,0,28.7,1011.5,5.0,2.47,2.8085976877584455
2.47,87.19,24.27,22.04,0.3073566178,-0.0600000000000022,30.4,0.9515944039,86.24,0,27.6,1013.2,4.0,3.34,3.2962819448212386
3.34,75.76,22.55,0.55,0.8048937974,-0.019999999999996,27.0,0.5934188866,87.19,0,29.03,1010.8,2.0,3.28,3.227888455203718
3.28,78.78,22.45,0.04,0.8309844693,0.1400000000000005,28.6,0.5562956155,75.76,0,28.91,1010.5,5.0,4.13,3.286965124818772
4.13,79.52,22.09,0.04,0.6626200482,0.1299999999999954,26.9,0.7489557208,78.78,0,28.65,1012.7,2.0,5.62,4.715493730457896
5.62,83.26,22.25,0.48,0.5120428649,0.0600000000000022,30.9,0.8589598969,79.52,0,28.97,1014.0,5.0,6.23,6.208625940405988
6.23,80.0,22.23,0.12,0.5863723567,0.0300000000000011,27.6,0.8100416404,83.26,0,28.44,1012.1,2.0,6.29,5.571838937510586
6.29,79.51,21.48,0.02,0.5504807401,-0.0100000000000051,26.2,0.8348478633,80.0,0,28.02,1014.7,1.666666667,5.64,5.578014735336685
5.64,78.52,21.3,0.01,0.5060337641,0.0400000000000062,27.6,0.8625136692,79.51,0,27.94,1015.1,1.333333333,6.15,5.616632105755806
6.15,77.63,20.71,0.0,0.5620833779,-0.0499999999999971,27.6,0.8270805743,78.52,0,28.36,1014.4,1.0,5.64,5.563671432079363
5.64,81.53,20.96,0.03,0.4539904997,-0.1300000000000096,27.9,0.8910065242,77.63,0,29.22,1013.7,2.0,5.47,5.612439845389605
5.47,77.62,21.53,0.0,0.538770785,-0.0699999999999931,26.9,0.842452397,81.53,0,28.41,1012.5,1.0,5.14,5.051877338943672
5.14,79.76,21.2,0.02,0.5313985795,-0.1000000000000085,26.6,0.8471219214,77.62,0,29.16,1011.9,2.0,3.88,4.369983280761099
3.88,81.23,22.47,0.01,0.5195191119,0.0400000000000062,27.9,0.8544588301,79.76,0,29.3,1011.3,3.0,5.32,4.441683934207297
5.32,80.65,21.96,0.04,0.5620833779,-0.0400000000000062,28.6,0.8270805743,81.23,0,29.51,1011.1,2.0,5.29,5.230685278750658
5.29,81.21,22.35,0.23,0.5120428649,-0.0299999999999869,27.6,0.8589598969,80.65,0,29.73,1010.7,4.0,5.2,4.855458060527831
5.2,82.99,22.38,6.5,0.278991106,0.0899999999999892,28.4,0.9602936857,81.21,0,28.8,1011.0,5.0,5.0,4.77233671356368
5.0,84.11,23.22,2.04,0.3106764296,-0.0300000000000011,28.4,0.9505157316,82.99,0,28.94,1011.4,6.0,5.44,4.933983581697798
5.44,86.26,23.16,5.47,0.474088209,0.0300000000000011,27.7,0.8804773535,84.11,0,28.87,1011.9,7.0,4.63,4.917615463776111
4.63,85.05,23.4,4.44,0.5045276238,-0.0499999999999971,27.9,0.8633955506,86.26,0,29.1,1011.6,6.0,4.75,4.567221396560598
4.75,83.54,23.02,1.18,0.3875155865,0.0300000000000011,27.4,0.9218631516,85.05,0,28.64,1011.7,4.0,5.06,4.844066234067083
5.06,83.78,22.84,3.96,0.4617486132,0.0,28.7,0.8870108332,83.54,0,29.25,1011.9,5.0,5.61,5.666583032934904
5.61,78.57,21.81,0.15,0.5254716511,-0.0300000000000011,27.8,0.8508111094,83.78,0,28.94,1011.2,4.0,5.79,5.390491642036676
5.79,76.98,20.88,0.03,0.5519369853,0.0100000000000051,27.1,0.8338858221,78.57,0,28.55,1010.9,5.0,5.39,5.184358830771351
5.39,76.58,20.02,0.0,0.4115143586,0.0799999999999983,25.9,0.9114032766,76.98,0,28.31,1011.2,5.0,5.08,4.928962121259833
5.08,78.26,20.58,0.1,0.4817536741,0.0499999999999971,26.7,0.87630668,76.58,0,29.04,1012.4,4.0,5.53,5.139133143611741
5.53,79.26,21.73,0.0,0.3987490689,-0.019999999999996,26.8,0.9170600744,78.26,0,29.29,1012.9,5.0,3.87,4.723500492927265
3.87,80.48,22.18,0.04,0.2164396139,-0.0200000000000102,26.9,0.9762960071,79.26,0,29.48,1012.8,5.0,3.82,4.129984449714732
3.82,80.44,22.11,0.03,0.4477590878,-0.0499999999999971,26.4,0.8941542368,80.48,0,29.88,1012.8,2.0,3.97,4.503066473270964
3.97,79.32,22.83,0.13,0.6507742173,0.0799999999999983,28.4,0.7592713073,80.44,0,29.93,1011.9,4.0,2.97,4.48980237768817
2.97,80.77,23.11,0.92,0.3665012267,-0.0300000000000011,28.3,0.930417568,79.32,0,29.57,1012.6,4.0,2.25,4.04430121976645
2.25,79.92,24.02,0.82,0.6441236298,-0.039999999999992,28.4,0.7649214009,80.77,0,30.44,1012.4,3.0,2.27,2.9619792700324057
2.27,75.39,23.49,0.21,0.8028174752,0.0900000000000034,27.4,0.596224875,79.92,0,30.06,1012.0,3.0,1.64,2.2243510032225906
1.64,74.62,22.98,0.02,0.2402280425,-0.0100000000000051,27.4,0.9707164816,75.39,0,29.81,1012.6,2.0,2.26,2.311985633355588
2.26,76.04,21.01,0.0,0.6360782203,-0.019999999999996,27.5,0.7716245834,74.62,0,30.03,1012.4,3.0,5.15,4.570732680136204
5.15,78.06,21.99,0.0,0.5920131788,0.0,27.4,0.8059282822,76.04,0,30.09,1012.2,2.0,6.01,5.102106771757794
6.01,77.68,22.27,0.02,0.6921431739,-0.0400000000000062,28.8,0.7217602281,78.06,0,30.17,1012.6,4.0,5.52,5.3457298244947795
5.52,77.27,22.26,0.02,0.5635260489,0.0100000000000051,28.6,0.8260982945,77.68,0,30.31,1011.5,2.0,4.29,5.022895641691399
4.29,77.84,22.76,0.84,0.5299192642,-0.1200000000000045,28.5,0.8480480962,77.27,0,30.6,1011.8,3.0,4.36,4.362173730805874
4.36,80.11,23.68,1.86,0.4771587603,0.0799999999999983,28.4,0.8788171127,77.84,0,30.79,1011.2,6.0,4.29,3.908808494394475
4.29,82.77,23.95,13.75,0.5764323162,0.1099999999999994,29.3,0.8171448983,80.11,0,30.11,1012.5,5.0,3.13,4.078632181248188
3.13,84.8,23.95,7.29,0.4399391699,-0.0300000000000011,27.9,0.8980275758,82.77,0,30.29,1013.6,6.0,4.3,4.1483311631316
4.3,81.05,23.72,2.55,0.4555449072,-0.1199999999999903,27.6,0.8902128046,84.8,0,30.21,1012.9,4.0,3.78,3.9118707656784535
3.78,76.65,23.23,0.18,0.3206129906,0.039999999999992,27.6,0.9472102777,81.05,0,30.09,1012.0,5.0,1.94,2.6546288226457118
1.94,81.87,25.16,0.91,-0.5735764364,0.0700000000000073,26.9,-0.8191520443,76.65,0,29.53,1011.9,6.0,2.25,2.37129914686622
2.25,85.71,24.46,26.92,-0.7535633923,0.039999999999992,27.9,-0.6573752458,81.87,0,27.78,1012.9,7.0,1.92,2.2701805709000586
1.92,77.39,23.97,10.02,0.5284383347,0.0100000000000051,27.1,0.8489716876,85.71,0,30.13,1013.4,4.0,2.18,2.0916873242257834
2.18,79.88,22.6,0.32,0.6781596699,-0.0600000000000022,28.8,0.7349145951,77.39,0,30.79,1013.5,2.0,4.24,4.12870342304039
4.24,79.64,22.84,0.11,0.6481199011,0.0499999999999971,28.9,0.7615383075,79.88,0,30.57,1012.2,2.0,5.33,4.896156624396038
5.33,79.44,23.59,0.22,0.5299192642,0.0400000000000062,29.6,0.8480480962,79.64,0,31.33,1012.8,3.0,6.16,5.719235903185559
6.16,80.81,23.21,3.1,0.6197790318,-0.1599999999999966,28.4,0.7847763705,79.44,0,31.1,1012.5,5.0,4.14,4.378349269116688
4.14,81.26,24.06,4.83,0.4694715628,0.0499999999999971,28.1,0.8829475929,80.81,0,30.54,1011.6,6.0,2.04,3.1043626708139183
2.04,83.87,25.1,12.26,-0.7727335735,0.0600000000000022,28.1,-0.6347305132,81.26,0,28.49,1013.0,3.0,1.74,2.0897169650348904
1.74,82.1,25.12,6.04,-0.9925461516,-0.0799999999999983,27.8,0.1218693434,83.87,0,29.63,1013.4,5.0,1.47,1.6008160226187707
1.47,82.19,24.61,1.15,-0.5105429179,-0.1300000000000096,28.6,-0.8598522716,82.1,0,29.69,1011.7,3.0,2.21,2.330476914676857
2.21,76.77,24.14,0.63,0.873772223,0.0100000000000051,28.9,0.4863353804,82.19,0,31.47,1010.8,4.0,2.29,2.2808981469635965
2.29,74.08,22.64,0.03,0.9205048535,0.1899999999999977,27.7,0.3907311285,76.77,0,31.05,1011.7,1.0,3.37,3.0637225791484832
3.37,75.9,22.85,0.07,0.6333808726,0.0799999999999983,27.9,0.7738402097,74.08,0,31.44,1012.5,2.0,4.92,4.664626270503044
4.92,73.94,22.18,0.1,0.739631095,-0.1599999999999966,29.8,0.6730125135,75.9,0,31.11,1012.9,2.0,5.35,4.635695653841973
5.35,68.91,20.7,0.0,0.7793379649,-0.1099999999999994,27.2,0.6266038114,73.94,0,31.28,1011.2,2.0,2.38,2.983265527509624
2.38,69.65,22.11,0.0,0.87630668,-0.1099999999999994,27.1,0.4817536741,68.91,0,31.45,1010.3,2.0,2.07,2.362422539811516
2.07,73.83,23.46,0.42,-0.984807753,-0.0300000000000011,28.2,0.1736481777,69.65,0,31.82,1009.6,3.0,1.88,1.9920706595750808
1.88,82.45,25.51,6.44,-0.9907478405,-0.0100000000000051,28.6,0.1357155724,73.83,0,29.68,1009.4,4.0,2.22,2.024624166701889
2.22,85.03,24.96,18.91,-0.9177546257,0.0499999999999971,28.6,-0.3971478906,82.45,0,27.67,1009.4,5.0,2.76,2.6361620513370037
2.76,80.78,24.98,0.6,-0.9531906678,-0.0099999999999909,28.2,-0.3023698908,85.03,0,29.04,1009.4,5.0,2.87,2.615417874857688
2.87,74.19,24.86,0.18,-0.7996846585,-0.0400000000000062,28.6,0.6004202253,80.78,0,31.58,1009.7,5.0,1.21,1.6331473651030541
1.21,72.11,23.76,0.02,0.6652303547,0.0499999999999971,28.1,0.7466381823,74.19,0,31.42,1008.9,4.0,1.46,1.8713849128921032
1.46,74.86,24.22,4.24,0.6101451639,-0.059999999999988,29.2,0.7922896434,72.11,0,31.89,1009.7,6.0,2.38,2.179775449810934
2.38,80.14,23.89,2.23,-0.2823414568,0.0300000000000011,27.2,-0.9593139745,74.86,0,30.01,1009.5,6.0,2.53,2.2670729917928694
2.53,81.85,24.45,1.04,-0.596224875,-0.0100000000000051,28.4,-0.8028174752,80.14,0,30.06,1009.7,4.0,2.54,2.779506859798169
2.54,81.52,25.09,0.51,-0.726574671,0.0999999999999943,29.2,-0.6870875108,81.85,0,29.87,1010.1,5.0,3.69,2.958788666105515
3.69,80.16,25.1,0.07,-0.5045276238,-0.0699999999999931,28.8,-0.8633955506,81.52,0,31.14,1010.4,5.0,3.3,3.1727917135015726
3.3,80.67,24.21,0.48,-0.4555449072,0.1299999999999954,29.0,-0.8902128046,80.16,0,30.37,1009.9,3.0,3.4,3.164942554762602
3.4,79.5,25.22,7.58,-0.9177546257,0.1000000000000085,28.8,-0.3971478906,80.67,0,30.42,1011.6,5.0,2.19,2.3121127100138663
2.19,72.61,24.58,2.36,-0.6197790318,-0.0100000000000051,28.3,-0.7847763705,79.5,0,31.48,1012.7,2.0,1.33,1.6890280044057369
1.33,68.26,22.92,0.57,-0.07149744433,0.0600000000000022,28.3,0.9974407829,72.61,0,31.74,1012.3,4.0,1.51,1.7602126373822211
1.51,68.45,23.15,0.42,0.7727335735,0.0,28.2,-0.6347305132,68.26,0,31.34,1012.5,4.0,1.62,1.7753497900236606
1.62,67.66,23.15,0.04,0.8668967489,-0.0300000000000011,28.6,-0.4984877398,68.45,0,31.46,1012.4,6.0,2.06,1.874612572804451
2.06,65.43,23.9,0.14,0.94776841,-0.019999999999996,29.4,0.3189593093,67.66,0,32.66,1012.5,4.0,2.09,1.851769662757492
2.09,66.35,23.53,0.28,0.4273578634,-0.0200000000000102,29.3,-0.9040825497,65.43,0,31.76,1011.8,5.0,1.52,1.764147156801033
1.52,71.36,24.15,1.84,0.5015107372,-0.0099999999999909,29.0,0.8651514206,66.35,0,32.72,1012.0,4.0,1.86,2.056469348351097
1.86,73.79,24.77,5.19,0.726574671,-0.0100000000000051,28.4,0.6870875108,71.36,0,31.28,1011.7,7.0,1.52,1.6839517530766488
1.52,73.0,25.29,9.18,0.5417082103,-0.0400000000000062,28.7,0.8405666035,73.79,0,32.42,1011.6,5.0,1.76,1.736184294747162
1.76,70.45,25.08,0.82,0.1201368388,-0.1099999999999994,27.6,-0.9927573419,73.0,0,31.75,1011.2,4.0,2.04,1.9852216560763836
2.04,70.35,24.56,0.18,-0.9829353491,0.0100000000000051,28.9,0.1839513506,70.45,0,32.15,1010.0,3.0,1.75,1.7575119842629672
1.75,72.46,24.4,2.38,-0.8870108332,0.0700000000000073,29.1,-0.4617486132,70.35,0,31.7,1010.5,3.0,1.54,1.880546622128892
1.54,74.33,25.04,0.7,-0.9999939077,0.039999999999992,28.8,-0.003490651415,72.46,0,31.67,1011.4,4.0,2.05,1.822898006979084
2.05,76.85,26.17,4.45,-0.9690157314,0.0100000000000051,29.4,-0.2469990127,74.33,0,31.0,1011.5,5.0,2.16,1.9508338130741834
2.16,74.09,25.3,0.47,-0.8964864304,-0.0900000000000034,28.6,-0.4430711908,76.85,0,31.51,1011.4,2.0,1.87,2.13563856985898
1.87,59.75,22.72,0.0,0.9723699204,-0.0700000000000073,29.0,0.2334453639,74.09,0,33.57,1010.2,4.0,1.39,1.704232437696266
1.39,65.33,22.78,0.0,-0.6252426563,0.1800000000000068,28.8,-0.7804304073,59.75,0,32.69,1009.8,2.0,2.34,2.277133775231552
2.34,67.13,24.87,0.05,-0.9931706495,0.1099999999999994,28.9,0.1166707371,65.33,0,32.61,1011.8,2.0,2.02,2.0235760837369443
2.02,69.15,24.69,0.39,-0.9135454576,-0.0400000000000062,29.4,-0.4067366431,67.13,0,32.69,1012.8,3.0,2.12,2.190617595025301
2.12,70.01,23.91,0.01,-0.8668967489,-0.1699999999999875,28.9,-0.4984877398,69.15,0,32.23,1011.1,2.0,2.22,2.2822420150138854
2.22,73.83,24.55,0.96,-0.5835412114,0.0300000000000011,28.9,-0.8120835269,70.01,0,31.96,1010.5,3.0,2.97,2.6014815345711706
2.97,72.91,25.07,0.7,-0.7804304073,0.0499999999999971,28.9,-0.6252426563,73.83,0,32.1,1011.4,1.0,2.91,2.80012335047698
2.91,71.41,25.0,0.1,-0.6626200482,-0.0100000000000051,28.9,-0.7489557208,72.91,0,32.11,1011.2,1.0,2.81,2.7525475777533055
2.81,71.89,24.34,0.01,-0.6520984038,-0.0600000000000022,28.9,-0.7581343362,71.41,0,32.52,1011.5,3.0,2.71,2.6533058737885953
2.71,69.89,24.64,0.86,-0.1339861854,-0.0300000000000011,29.2,-0.9909831997,71.89,0,33.13,1010.2,3.0,2.98,2.6812821649222376
2.98,67.22,24.33,1.06,-0.05930637358,0.1500000000000056,29.5,-0.9982398279,69.89,0,32.77,1010.7,2.0,3.16,2.925572888994622
3.16,70.2,24.82,0.15,-0.8508111094,0.019999999999996,29.6,-0.5254716511,67.22,0,32.42,1012.1,3.0,2.18,2.9871366973415374
2.18,69.31,25.77,0.07,-0.9967788785,-0.0699999999999931,29.1,-0.08019892433,70.2,0,32.35,1011.8,2.0,2.13,2.1577235211863997
2.13,74.54,25.8,0.13,-0.7156927337,-0.0700000000000073,29.9,-0.6984152854,69.31,0,31.87,1011.2,3.0,2.57,2.350154986260414
2.57,75.03,26.08,0.14,-0.5195191119,-0.0900000000000034,30.1,-0.8544588301,74.54,0,31.91,1010.1,2.0,3.55,2.9789215992362976
3.55,71.47,26.38,0.11,-0.822144041,0.0500000000000113,29.8,-0.5692795234,75.03,0,32.49,1009.6,3.0,2.5,2.798339771688175
2.5,69.66,26.89,0.46,-0.875464527,0.0,29.8,-0.4832823833,71.47,0,33.12,1010.5,4.0,1.89,2.0561129098206044
1.89,76.9,26.6,4.75,-0.822144041,-0.0200000000000102,30.2,-0.5692795234,69.66,0,30.31,1010.0,4.0,2.07,2.230410684812832
2.07,74.43,25.93,1.02,-0.7836934573,-0.0899999999999892,29.6,-0.6211477803,76.9,0,32.55,1009.8,6.0,1.87,1.9749111627096414
1.87,76.23,26.01,3.06,-0.5635260489,0.0,30.1,-0.8260982945,74.43,0,33.07,1009.3,7.0,2.29,2.2290737488342285
2.29,74.02,25.7,2.53,-0.4336590846,0.019999999999996,30.2,-0.9010770213,76.23,0,33.47,1009.6,5.0,2.72,2.4880516804450035
2.72,75.48,26.14,2.61,-0.6665324702,0.0799999999999983,29.4,-0.7454759997,74.02,0,32.2,1009.8,4.0,2.39,2.3332952532681523
2.39,78.49,26.5,5.37,-0.7604059656,-0.019999999999996,28.8,-0.6494480483,75.48,0,31.59,1010.4,5.0,2.26,2.280674201435876
2.26,87.37,26.04,83.86,-0.6320293027,0.0600000000000022,29.5,-0.7749444887,78.49,0,29.14,1010.0,7.0,3.02,3.110215981376648
3.02,82.22,25.65,3.48,-0.3305143927,-0.0200000000000102,27.9,-0.9438009516,87.37,0,30.75,1010.6,5.0,3.23,2.8148391936149357
3.23,81.77,25.92,2.37,-0.1839513506,-0.0999999999999943,29.1,-0.9829353491,82.22,0,30.28,1009.9,5.0,3.86,3.480340397791505
3.86,83.18,25.95,14.38,-0.3794561595,-0.1200000000000045,29.1,-0.9252097184,81.77,0,29.91,1009.5,6.0,2.81,3.608751455912113
