WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,WD_cos,AVG_TEMP,WS10M_lag2,SURF_PRESSSURE,MAX_TEMP,RH_lag1,WD_sin_lag1,WD_sin_lag2,SL_PRESSURE,PREC_lag1,YEAR,MO,DY,WS10M
3.22,84.89,23.57,3.97,0.6494480483,0.7604059656,28.2,4.18,99.75,29.73,86.44,0.5735764364,0.6520984038,1010.8,7.74,2015,12,30,5.41
5.41,85.3,23.04,1.44,0.4878596591,0.8729220773,29.1,3.22,99.8,29.97,84.89,0.6494480483,0.5735764364,1011.3,3.97,2015,12,31,5.84
5.84,85.88,23.94,2.1,0.4241994227,0.905568799,28.8,5.41,99.91,29.44,85.3,0.4878596591,0.6494480483,1012.8,1.44,2016,1,1,5.9
5.9,85.98,23.55,2.31,0.5195191119,0.8544588301,27.9,5.84,99.97,29.46,85.88,0.4241994227,0.4878596591,1013.5,2.1,2016,1,2,4.99
4.99,84.84,22.95,0.55,0.5060337641,0.8625136692,28.6,5.9,99.92,29.44,85.98,0.5195191119,0.4241994227,1012.3,2.31,2016,1,3,5.76
5.76,85.14,23.28,0.47,0.3534748438,0.9354440308,29.2,4.99,99.89,30.02,84.84,0.5060337641,0.5195191119,1012.6,0.55,2016,1,4,5.26
5.26,87.2,24.26,4.14,0.2044960518,0.9788673888,28.7,5.76,99.82,29.62,85.14,0.3534748438,0.5060337641,1011.8,0.47,2016,1,5,4.64
4.64,87.73,24.61,6.87,0.4194520824,0.9077774785,28.5,5.26,99.8,28.88,87.2,0.2044960518,0.3534748438,1012.0,4.14,2016,1,6,4.47
4.47,88.86,24.38,6.05,0.4399391699,0.8980275758,27.6,4.64,99.9,27.28,87.73,0.4194520824,0.2044960518,1012.6,6.87,2016,1,7,5.02
5.02,87.86,24.11,0.69,0.4648420457,0.8853936258,28.0,4.47,99.95,27.11,88.86,0.4399391699,0.4194520824,1012.7,6.05,2016,1,8,4.68
4.68,83.42,23.83,0.08,0.5649670034,0.8251134983,28.7,5.02,99.81,29.17,87.86,0.4648420457,0.4399391699,1010.9,0.69,2016,1,9,4.09
4.09,83.47,23.62,0.6,0.5045276238,0.8633955506,28.9,4.68,99.84,29.5,83.42,0.5649670034,0.4648420457,1012.3,0.08,2016,1,10,4.65
4.65,83.24,23.43,0.49,0.4786918579,0.8779829754,28.9,4.09,99.85,28.94,83.47,0.5045276238,0.5649670034,1011.8,0.6,2016,1,11,5.87
5.87,82.67,22.55,0.01,0.5060337641,0.8625136692,28.4,4.65,99.72,29.01,83.24,0.4786918579,0.5045276238,1010.5,0.49,2016,1,12,5.77
5.77,81.92,21.83,0.01,0.5090414158,0.860742027,28.2,5.87,99.76,28.12,82.67,0.5060337641,0.4786918579,1010.6,0.01,2016,1,13,4.64
4.64,81.72,22.24,0.0,0.5195191119,0.8544588301,27.7,5.77,99.78,27.52,81.92,0.5090414158,0.5060337641,1010.7,0.01,2016,1,14,4.96
4.96,80.6,20.82,0.0,0.3729877826,0.9278362539,26.4,4.64,99.69,28.15,81.72,0.5195191119,0.5090414158,1010.9,0.0,2016,1,15,3.7
3.7,83.4,22.65,0.06,0.3632512305,0.9316912276,29.3,4.96,99.68,27.32,80.6,0.3729877826,0.5195191119,1010.2,0.0,2016,1,16,3.57
3.57,80.14,22.37,0.08,0.546101961,0.8377187166,27.6,3.7,99.68,28.48,83.4,0.3632512305,0.3729877826,1009.6,0.06,2016,1,17,4.21
4.21,78.96,21.11,0.01,0.6142852001,0.7890840848,26.8,3.57,99.62,28.87,80.14,0.546101961,0.3632512305,1009.4,0.08,2016,1,18,3.61
3.61,78.93,21.98,0.02,0.6717205893,0.7408045963,27.2,4.21,99.58,29.69,78.96,0.6142852001,0.546101961,1009.3,0.01,2016,1,19,3.26
3.26,79.51,22.48,0.03,0.6639262127,0.7477980905,28.0,3.61,99.68,29.74,78.93,0.6717205893,0.6142852001,1010.3,0.02,2016,1,20,3.11
3.11,80.18,23.13,0.03,0.7360970871,0.6768759697,28.9,3.26,99.72,30.18,79.51,0.6639262127,0.6717205893,1010.6,0.03,2016,1,21,3.59
3.59,80.3,22.36,0.01,0.596224875,0.8028174752,28.2,3.11,99.77,30.01,80.18,0.7360970871,0.6639262127,1011.3,0.03,2016,1,22,3.19
3.19,85.08,23.88,1.55,0.4399391699,0.8980275758,29.1,3.59,99.79,29.91,80.3,0.596224875,0.7360970871,1011.8,0.01,2016,1,23,4.29
4.29,85.84,24.09,5.96,0.4555449072,0.8902128046,29.1,3.19,99.81,30.18,85.08,0.4399391699,0.596224875,1011.8,1.55,2016,1,24,4.06
4.06,83.84,24.05,6.06,0.584957675,0.811063819,29.3,4.29,99.76,30.45,85.84,0.4555449072,0.4399391699,1010.8,5.96,2016,1,25,4.88
4.88,81.35,23.98,3.34,0.5735764364,0.8191520443,30.0,4.06,99.74,30.63,83.84,0.584957675,0.4555449072,1010.8,6.06,2016,1,26,4.67
4.67,79.26,22.32,0.87,0.5920131788,0.8059282822,29.7,4.88,99.79,29.67,81.35,0.5735764364,0.584957675,1011.1,3.34,2016,1,27,5.11
5.11,75.31,20.57,0.0,0.5328762761,0.8461931661,26.9,4.67,99.82,28.91,79.26,0.5920131788,0.5735764364,1011.7,0.87,2016,1,28,4.02
4.02,78.98,21.77,0.21,0.549022818,0.8358073614,27.6,5.11,99.86,29.05,75.31,0.5328762761,0.5920131788,1011.9,0.0,2016,1,29,4.31
4.31,78.56,20.75,0.3,0.6279630576,0.7782431485,27.7,4.02,99.85,29.11,78.98,0.549022818,0.5328762761,1011.7,0.21,2016,1,30,4.96
4.96,82.08,21.93,0.53,0.5562956155,0.8309844693,27.5,4.31,99.76,29.11,78.56,0.6279630576,0.549022818,1010.7,0.3,2016,1,31,4.96
4.96,79.94,22.23,0.54,0.4648420457,0.8853936258,27.5,4.96,99.77,29.83,82.08,0.5562956155,0.6279630576,1010.7,0.53,2016,2,1,4.83
4.83,79.41,21.83,0.06,0.5649670034,0.8251134983,28.7,4.96,99.78,29.44,79.94,0.4648420457,0.5562956155,1011.1,0.54,2016,2,2,6.06
6.06,78.27,20.98,0.0,0.5620833779,0.8270805743,29.4,4.83,99.77,28.56,79.41,0.5649670034,0.4648420457,1010.4,0.06,2016,2,3,5.58
5.58,76.97,20.5,0.01,0.5606389946,0.8280603346,27.7,6.06,99.78,29.17,78.27,0.5620833779,0.5649670034,1010.3,0.0,2016,2,4,4.32
4.32,79.14,22.17,1.63,0.4924235601,0.8703556959,28.4,5.58,99.73,29.09,76.97,0.5606389946,0.5620833779,1010.6,0.01,2016,2,5,3.91
3.91,80.19,23.49,2.51,0.5165333289,0.8562670846,29.0,4.32,99.65,30.56,79.14,0.4924235601,0.5606389946,1009.8,1.63,2016,2,6,2.99
2.99,82.4,24.07,7.91,0.5313985795,0.8471219214,29.1,3.91,99.75,29.81,80.19,0.5165333289,0.4924235601,1011.1,2.51,2016,2,7,3.19
3.19,80.23,23.57,0.49,0.5948227868,0.8038568606,28.9,2.99,99.7,30.8,82.4,0.5313985795,0.5165333289,1010.6,7.91,2016,2,8,3.03
3.03,83.37,25.01,4.87,0.08889429687,0.9960410654,29.9,3.19,99.7,30.03,80.23,0.5948227868,0.5313985795,1010.6,0.49,2016,2,9,2.72
2.72,80.96,24.37,4.86,0.3729877826,0.9278362539,28.4,3.03,99.71,30.29,83.37,0.08889429687,0.5948227868,1010.3,4.87,2016,2,10,3.52
3.52,78.69,23.51,0.03,0.4461978131,0.8949343616,28.9,2.72,99.67,30.02,80.96,0.3729877826,0.08889429687,1009.6,4.86,2016,2,11,3.23
3.23,76.22,22.63,0.01,0.6507742173,0.7592713073,28.0,3.52,99.67,29.55,78.69,0.4461978131,0.3729877826,1009.4,0.03,2016,2,12,3.46
3.46,73.7,21.4,0.06,0.6959127966,0.7181262978,28.1,3.23,99.68,29.43,76.22,0.6507742173,0.4461978131,1010.4,0.01,2016,2,13,2.86
2.86,75.97,23.18,0.18,0.523985906,0.8517269341,28.3,3.46,99.7,30.1,73.7,0.6959127966,0.6507742173,1010.4,0.06,2016,2,14,2.08
2.08,80.86,24.13,8.29,0.4399391699,0.8980275758,28.6,2.86,99.72,30.47,75.97,0.523985906,0.6959127966,1011.3,0.18,2016,2,15,3.18
3.18,80.68,23.32,1.5,0.6717205893,0.7408045963,29.1,2.08,99.76,30.46,80.86,0.4399391699,0.523985906,1010.5,8.29,2016,2,16,4.73
4.73,86.83,24.39,8.13,0.4694715628,0.8829475929,30.1,3.18,99.67,28.9,80.68,0.6717205893,0.4399391699,1009.4,1.5,2016,2,17,4.81
4.81,84.2,24.64,7.89,0.7512641335,0.660001668,28.9,4.73,99.61,30.84,86.83,0.4694715628,0.6717205893,1010.4,8.13,2016,2,18,3.45
3.45,79.51,24.35,6.3,0.7313537016,0.6819983601,28.4,4.81,99.8,30.86,84.2,0.7512641335,0.4694715628,1012.1,7.89,2016,2,19,1.7
1.7,79.36,24.09,9.41,0.5105429179,0.8598522716,28.1,3.45,99.9,30.21,79.51,0.7313537016,0.7512641335,1013.2,6.3,2016,2,20,1.86
1.86,75.81,23.64,0.58,0.6441236298,0.7649214009,27.9,1.7,99.81,31.13,79.36,0.5105429179,0.7313537016,1011.9,9.41,2016,2,21,2.35
2.35,72.75,23.84,0.06,0.8452618332,0.5343523494,29.1,1.86,99.89,31.47,75.81,0.6441236298,0.5105429179,1012.2,0.58,2016,2,22,1.82
1.82,72.22,21.58,0.05,-0.8319541221,-0.5548444274,28.4,2.35,99.86,30.23,72.75,0.8452618332,0.6441236298,1011.7,0.06,2016,2,23,1.98
1.98,74.43,23.14,1.91,-0.3534748438,0.9354440308,28.5,1.82,99.75,30.64,72.22,-0.8319541221,0.8452618332,1010.7,0.05,2016,2,24,1.8
1.8,78.97,25.3,6.56,0.8443279255,0.535826795,28.1,1.98,99.73,30.86,74.43,-0.3534748438,-0.8319541221,1011.1,1.91,2016,2,25,1.66
1.66,76.83,24.07,1.17,0.842452397,0.538770785,27.6,1.8,99.82,31.33,78.97,0.8443279255,-0.3534748438,1011.2,6.56,2016,2,26,2.57
2.57,78.67,23.99,0.65,0.8059282822,0.5920131788,29.0,1.66,99.86,31.03,76.83,0.842452397,0.8443279255,1011.6,1.17,2016,2,27,3.26
3.26,77.44,23.46,0.45,0.79863551,0.6018150232,29.6,2.57,99.96,31.4,78.67,0.8059282822,0.842452397,1013.0,0.65,2016,2,28,2.63
2.63,80.2,25.03,0.75,0.6870875108,0.726574671,31.7,3.26,99.92,30.44,77.44,0.79863551,0.8059282822,1012.4,0.45,2016,2,29,3.65
3.65,78.07,24.26,0.48,0.6481199011,0.7615383075,29.6,2.63,99.77,31.08,80.2,0.6870875108,0.79863551,1011.0,0.75,2016,3,1,3.36
3.36,76.88,24.4,0.17,0.6441236298,0.7649214009,29.3,3.65,99.78,31.17,78.07,0.6481199011,0.6870875108,1011.0,0.48,2016,3,2,3.93
3.93,76.86,23.96,0.24,0.6401096995,0.7682835236,29.7,3.36,99.85,31.55,76.88,0.6441236298,0.6481199011,1011.3,0.17,2016,3,3,3.77
3.77,77.69,25.21,0.69,0.6427876097,0.7660444431,30.6,3.93,99.74,31.34,76.86,0.6401096995,0.6441236298,1009.9,0.24,2016,3,4,3.57
3.57,76.76,25.01,1.22,0.6032079877,0.7975839288,29.6,3.77,99.67,30.96,77.69,0.6427876097,0.6401096995,1009.6,0.69,2016,3,5,2.78
2.78,75.37,24.7,0.41,0.546101961,0.8377187166,29.2,3.57,99.62,31.43,76.76,0.6032079877,0.6427876097,1009.5,1.22,2016,3,6,2.05
2.05,77.39,25.19,4.48,0.09584575252,0.9953961984,29.4,2.78,99.59,31.35,75.37,0.546101961,0.6032079877,1009.0,0.41,2016,3,7,2.08
2.08,80.52,25.18,9.38,-0.6481199011,-0.7615383075,29.4,2.05,99.6,30.6,77.39,0.09584575252,0.546101961,1009.3,4.48,2016,3,8,1.77
1.77,80.26,25.67,4.84,-0.9472102777,-0.3206129906,28.6,2.08,99.68,29.46,80.52,-0.6481199011,0.09584575252,1010.3,9.38,2016,3,9,1.33
1.33,78.9,25.72,3.28,-0.9918944426,-0.1270646086,29.8,1.77,99.71,30.94,80.26,-0.9472102777,-0.6481199011,1010.4,4.84,2016,3,10,1.6
1.6,80.93,26.33,2.44,-0.98450318,-0.1753667261,29.4,1.33,99.74,30.21,78.9,-0.9918944426,-0.9472102777,1010.9,3.28,2016,3,11,1.78
1.78,81.09,25.31,2.24,-0.6768759697,-0.7360970871,28.9,1.6,99.75,30.41,80.93,-0.98450318,-0.9918944426,1011.1,2.44,2016,3,12,2.4
2.4,81.81,25.73,1.29,-0.9466492601,-0.3222656952,29.1,1.78,99.75,30.36,81.09,-0.6768759697,-0.98450318,1011.2,2.24,2016,3,13,2.62
2.62,82.1,25.63,2.21,-0.7193398003,-0.6946583705,29.7,2.4,99.75,30.65,81.81,-0.9466492601,-0.6768759697,1010.9,1.29,2016,3,14,2.52
2.52,82.35,25.32,2.67,-0.7431448255,-0.6691306064,29.4,2.62,99.75,29.95,82.1,-0.7193398003,-0.9466492601,1011.0,2.21,2016,3,15,2.67
2.67,77.42,26.2,1.11,-0.9900236577,-0.1409012319,29.0,2.52,99.68,31.06,82.35,-0.7431448255,-0.7193398003,1010.4,2.67,2016,3,16,2.1
2.1,74.17,26.21,0.62,-0.9999939077,0.003490651415,29.9,2.67,99.69,31.6,77.42,-0.9900236577,-0.7431448255,1010.1,1.11,2016,3,17,1.89
1.89,71.17,25.18,0.16,-0.9900236577,-0.1409012319,29.9,2.1,99.63,32.48,74.17,-0.9999939077,-0.9900236577,1009.4,0.62,2016,3,18,1.54
1.54,76.86,25.37,0.18,-0.9654726309,-0.2605045086,29.2,1.89,99.7,31.11,71.17,-0.9900236577,-0.9999939077,1010.7,0.16,2016,3,19,2.63
2.63,73.29,25.26,0.08,-0.822144041,-0.5692795234,29.1,1.54,99.72,32.04,76.86,-0.9654726309,-0.9900236577,1010.2,0.18,2016,3,20,2.23
2.23,76.0,24.99,0.04,-0.6652303547,-0.7466381823,29.2,2.63,99.67,32.03,73.29,-0.822144041,-0.9654726309,1009.9,0.08,2016,3,21,2.81
2.81,77.75,25.83,0.06,-0.822144041,-0.5692795234,28.9,2.23,99.57,31.66,76.0,-0.6652303547,-0.822144041,1009.2,0.04,2016,3,22,3.57
3.57,76.1,25.74,0.01,-0.8853936258,-0.4648420457,29.6,2.81,99.6,31.96,77.75,-0.822144041,-0.6652303547,1010.5,0.06,2016,3,23,2.78
2.78,71.99,26.32,0.11,-0.9998476952,0.01745240644,30.1,3.57,99.73,32.41,76.1,-0.8853936258,-0.822144041,1011.0,0.01,2016,3,24,1.72
1.72,73.12,25.07,0.23,-0.7132504492,-0.7009092643,30.1,2.78,99.85,32.36,71.99,-0.9998476952,-0.8853936258,1011.8,0.11,2016,3,25,1.6
1.6,73.18,25.0,0.02,-0.7156927337,-0.6984152854,29.8,1.72,99.81,32.19,73.12,-0.7132504492,-0.9998476952,1011.3,0.23,2016,3,26,2.03
2.03,72.11,24.92,2.72,-0.9971851335,-0.07497872683,30.6,1.6,99.79,31.73,73.18,-0.7156927337,-0.7132504492,1011.2,0.02,2016,3,27,1.82
1.82,75.46,26.25,11.27,-0.6691306064,-0.7431448255,29.9,2.03,99.76,31.32,72.11,-0.9971851335,-0.7156927337,1011.2,2.72,2016,3,28,1.31
1.31,74.65,26.04,10.77,0.8231363685,-0.5678437451,29.1,1.82,99.78,31.63,75.46,-0.6691306064,-0.9971851335,1011.0,11.27,2016,3,29,1.66
1.66,78.64,26.47,12.94,-0.2973748741,-0.9547607995,28.4,1.31,99.82,30.7,74.65,0.8231363685,-0.6691306064,1011.5,10.77,2016,3,30,1.45
1.45,79.33,26.22,10.37,-0.9999984769,-0.001745328366,28.8,1.66,99.73,30.23,78.64,-0.2973748741,0.8231363685,1010.1,12.94,2016,3,31,1.58
1.58,81.12,26.36,12.26,-0.8694949295,-0.4939418666,29.4,1.45,99.57,30.31,79.33,-0.9999984769,-0.2973748741,1009.2,10.37,2016,4,1,1.67
1.67,79.38,25.58,2.22,-0.9205048535,-0.3907311285,29.4,1.58,99.64,30.78,81.12,-0.8694949295,-0.9999984769,1010.0,12.26,2016,4,2,1.82
1.82,77.35,26.21,2.32,-0.9809551553,-0.1942343512,29.6,1.67,99.76,31.0,79.38,-0.9205048535,-0.8694949295,1011.0,2.22,2016,4,3,1.73
1.73,77.59,26.22,3.84,-0.7975839288,-0.6032079877,29.6,1.82,99.67,31.43,77.35,-0.9809551553,-0.9205048535,1009.9,2.32,2016,4,4,1.9
1.9,84.21,26.49,7.79,-0.6730125135,-0.739631095,29.8,1.73,99.62,30.48,77.59,-0.7975839288,-0.9809551553,1009.7,3.84,2016,4,5,3.65
3.65,82.02,26.07,8.89,-0.7466381823,-0.6652303547,29.2,1.9,99.69,30.24,84.21,-0.6730125135,-0.7975839288,1010.1,7.79,2016,4,6,2.61
2.61,78.33,26.46,5.45,-0.6454576877,-0.7637960286,29.3,3.65,99.59,31.55,82.02,-0.7466381823,-0.6730125135,1009.5,8.89,2016,4,7,2.05
2.05,79.4,26.74,3.9,-0.549022818,-0.8358073614,30.4,2.61,99.54,32.02,78.33,-0.6454576877,-0.7466381823,1009.1,5.45,2016,4,8,2.3
2.3,76.26,26.04,6.7,-0.5591929035,-0.8290375726,30.1,2.05,99.64,32.63,79.4,-0.549022818,-0.6454576877,1010.0,3.9,2016,4,9,2.04
2.04,80.79,26.69,9.24,-0.9121201162,-0.4099230338,29.7,2.3,99.75,30.95,76.26,-0.5591929035,-0.549022818,1011.0,6.7,2016,4,10,2.45
2.45,80.79,26.24,1.41,-0.8894163733,-0.4570979271,29.9,2.04,99.69,30.86,80.79,-0.9121201162,-0.5591929035,1010.1,9.24,2016,4,11,2.5
2.5,83.59,26.91,2.29,-0.7169106077,-0.6971651029,30.2,2.45,99.59,30.35,80.79,-0.8894163733,-0.9121201162,1009.3,1.41,2016,4,12,3.46
3.46,83.75,26.92,1.05,-0.860742027,-0.5090414158,30.4,2.5,99.42,30.5,83.59,-0.7169106077,-0.8894163733,1006.9,2.29,2016,4,13,3.48
3.48,82.28,27.06,2.5,-0.5591929035,-0.8290375726,31.8,3.46,99.41,31.09,83.75,-0.860742027,-0.7169106077,1007.9,1.05,2016,4,14,3.5
3.5,81.11,26.86,7.54,-0.4131044298,-0.9106836608,30.0,3.48,99.56,31.47,82.28,-0.5591929035,-0.860742027,1009.0,2.5,2016,4,15,2.97
2.97,79.67,27.01,5.72,-0.3255681545,-0.9455185756,29.7,3.5,99.56,31.54,81.11,-0.4131044298,-0.5591929035,1008.6,7.54,2016,4,16,3.17
3.17,82.07,26.98,4.74,-0.5402403205,-0.8415107819,29.6,2.97,99.49,31.04,79.67,-0.3255681545,-0.4131044298,1008.4,5.72,2016,4,17,2.99
2.99,81.01,26.85,4.75,-0.4430711908,-0.8964864304,29.9,3.17,99.49,30.94,82.07,-0.5402403205,-0.3255681545,1008.0,4.74,2016,4,18,2.8
2.8,81.58,27.04,17.5,-0.1650476059,-0.9862856015,29.1,2.99,99.52,31.04,81.01,-0.4430711908,-0.5402403205,1009.1,4.75,2016,4,19,2.15
2.15,83.9,26.48,12.58,-0.5299192642,-0.8480480962,28.6,2.8,99.63,30.39,81.58,-0.1650476059,-0.4430711908,1010.4,17.5,2016,4,20,2.37
2.37,82.56,26.44,4.7,-0.7836934573,-0.6211477803,29.4,2.15,99.6,31.2,83.9,-0.5299192642,-0.1650476059,1009.8,12.58,2016,4,21,2.77
2.77,83.82,26.94,2.86,-0.8980275758,-0.4399391699,29.1,2.37,99.55,31.11,82.56,-0.7836934573,-0.5299192642,1009.1,4.7,2016,4,22,3.46
3.46,84.23,27.28,0.38,-0.9466492601,-0.3222656952,30.4,2.77,99.38,30.54,83.82,-0.8980275758,-0.7836934573,1007.3,2.86,2016,4,23,4.17
4.17,82.51,27.54,0.18,-0.8878153851,-0.4601997848,30.4,3.46,99.29,30.97,84.23,-0.9466492601,-0.8980275758,1006.6,0.38,2016,4,24,3.91
3.91,80.52,26.89,0.28,-0.8309844693,-0.5562956155,30.6,4.17,99.37,31.23,82.51,-0.8878153851,-0.9466492601,1007.3,0.18,2016,4,25,3.75
3.75,80.8,27.22,0.97,-0.7581343362,-0.6520984038,28.85,3.91,99.51,30.56,80.52,-0.8309844693,-0.8878153851,1011.6,0.28,2016,4,26,2.64
2.64,81.98,26.64,1.42,-0.5792811723,-0.8151277957,27.1,3.75,99.49,29.97,80.8,-0.7581343362,-0.8309844693,1008.9,0.97,2016,4,27,2.59
2.59,79.08,26.36,2.8,-0.2756373558,-0.9612616959,30.2,2.64,99.49,31.59,81.98,-0.5792811723,-0.7581343362,1008.0,1.42,2016,4,28,2.66
2.66,77.05,26.02,2.17,-0.05407881298,-0.9985366703,29.6,2.59,99.5,32.5,79.08,-0.2756373558,-0.5792811723,1008.6,2.8,2016,4,29,2.63
2.63,81.39,26.58,11.94,-0.02094241988,-0.9997806835,28.8,2.66,99.54,31.29,77.05,-0.05407881298,-0.2756373558,1009.3,2.17,2016,4,30,2.6
2.6,83.7,26.21,5.74,-0.1719291003,-0.9851093262,28.6,2.63,99.54,30.33,81.39,-0.02094241988,-0.05407881298,1008.7,11.94,2016,5,1,2.95
2.95,84.62,26.67,4.35,-0.6586894601,-0.7524149089,29.4,2.6,99.56,30.08,83.7,-0.1719291003,-0.02094241988,1008.7,5.74,2016,5,2,2.99
2.99,84.66,27.02,4.28,-0.7836934573,-0.6211477803,30.1,2.95,99.46,30.36,84.62,-0.6586894601,-0.1719291003,1008.4,4.35,2016,5,3,2.5
2.5,83.42,26.84,4.24,-0.6743023876,-0.7384553406,29.9,2.99,99.47,30.77,84.66,-0.7836934573,-0.6586894601,1008.2,4.28,2016,5,4,2.6
2.6,82.8,27.02,3.54,-0.8079898839,-0.5891963574,28.4,2.5,99.51,31.0,83.42,-0.6743023876,-0.7836934573,1009.3,4.24,2016,5,5,2.53
2.53,86.18,26.96,5.46,-0.8553642602,-0.5180270094,28.2,2.6,99.5,29.54,82.8,-0.8079898839,-0.6743023876,1007.9,3.54,2016,5,6,2.86
2.86,82.05,26.58,11.73,-0.6586894601,-0.7524149089,29.4,2.53,99.54,29.92,86.18,-0.8553642602,-0.8079898839,1008.5,5.46,2016,5,7,3.4
3.4,78.41,26.36,14.14,-0.8941542368,-0.4477590878,28.7,2.86,99.54,31.69,82.05,-0.6586894601,-0.8553642602,1009.1,11.73,2016,5,8,2.06
2.06,83.17,26.32,10.62,-0.5504807401,-0.8348478633,28.9,3.4,99.52,30.21,78.41,-0.8941542368,-0.6586894601,1007.8,14.14,2016,5,9,1.85
1.85,78.86,26.1,16.56,-0.7901550124,-0.6129070537,28.6,2.06,99.51,30.95,83.17,-0.5504807401,-0.8941542368,1008.5,10.62,2016,5,10,1.47
1.47,86.25,26.18,50.28,-0.9426414911,-0.3338068592,28.4,1.85,99.43,28.67,78.86,-0.7901550124,-0.5504807401,1008.0,16.56,2016,5,11,1.92
1.92,86.94,25.96,22.9,-0.2181432414,-0.9759167619,27.6,1.47,99.35,29.11,86.25,-0.9426414911,-0.7901550124,1007.0,50.28,2016,5,12,3.29
3.29,84.75,26.06,14.86,-0.9989705698,0.04536298813,28.4,1.92,99.31,29.94,86.94,-0.2181432414,-0.9426414911,1006.7,22.9,2016,5,13,2.85
2.85,85.27,25.91,39.84,-0.5990235985,0.8007313709,28.9,3.29,99.39,29.82,84.75,-0.9989705698,-0.2181432414,1007.6,14.86,2016,5,14,3.73
3.73,85.99,24.78,103.99,-0.7615383075,0.6481199011,26.1,2.85,99.29,28.16,85.27,-0.5990235985,-0.9989705698,1006.6,39.84,2016,5,15,5.75
5.75,87.94,26.26,46.09,-0.999390827,-0.0348994967,25.9,3.73,99.07,27.73,85.99,-0.7615383075,-0.5990235985,1004.3,103.99,2016,5,16,9.63
9.63,84.28,26.73,27.6,-0.9788673888,-0.2044960518,28.6,5.75,99.15,29.01,87.94,-0.999390827,-0.7615383075,1004.2,46.09,2016,5,17,7.78
7.78,85.68,27.04,20.81,-0.8270805743,-0.5620833779,28.9,9.63,99.2,29.22,84.28,-0.9788673888,-0.999390827,1005.9,27.6,2016,5,18,6.94
6.94,86.61,26.82,8.9,-0.7705132428,-0.6374239897,29.2,7.78,99.34,29.36,85.68,-0.8270805743,-0.9788673888,1006.8,20.81,2016,5,19,7.86
7.86,84.42,26.69,16.74,-0.875464527,-0.4832823833,29.4,6.94,99.43,29.48,86.61,-0.7705132428,-0.8270805743,1007.2,8.9,2016,5,20,6.24
6.24,87.43,27.21,5.17,-0.8090169944,-0.5877852523,28.9,7.86,99.51,29.15,84.42,-0.875464527,-0.7705132428,1008.3,16.74,2016,5,21,5.69
5.69,88.49,27.19,3.88,-0.8069603121,-0.5906056676,29.8,6.24,99.61,29.31,87.43,-0.8090169944,-0.875464527,1009.7,5.17,2016,5,22,5.61
5.61,88.84,27.27,3.25,-0.906307787,-0.4226182617,29.6,5.69,99.62,29.29,88.49,-0.8069603121,-0.8090169944,1009.9,3.88,2016,5,23,5.95
5.95,89.0,26.56,10.31,-0.8048937974,-0.5934188866,28.4,5.61,99.63,29.05,88.84,-0.906307787,-0.8069603121,1009.9,3.25,2016,5,24,7.36
7.36,85.19,26.47,4.63,-0.9271838546,-0.3746065934,29.5,5.95,99.54,29.53,89.0,-0.8048937974,-0.906307787,1009.1,10.31,2016,5,25,6.56
6.56,87.08,26.89,4.78,-0.9218631516,-0.3875155865,29.3,7.36,99.51,29.22,85.19,-0.9271838546,-0.8048937974,1008.9,4.63,2016,5,26,6.01
6.01,87.53,26.1,23.35,-0.8902128046,-0.4555449072,30.1,6.56,99.6,28.79,87.08,-0.9218631516,-0.9271838546,1010.0,4.78,2016,5,27,6.44
6.44,84.77,25.75,17.14,-0.930417568,-0.3665012267,27.0,6.01,99.73,28.49,87.53,-0.8902128046,-0.9218631516,1010.2,23.35,2016,5,28,5.88
5.88,83.2,25.54,4.21,-0.9499720515,-0.3123349185,28.0,6.44,99.54,29.11,84.77,-0.930417568,-0.8902128046,1009.1,17.14,2016,5,29,6.03
6.03,85.43,25.91,13.91,-0.9297764859,-0.3681245527,28.4,5.88,99.51,28.89,83.2,-0.9499720515,-0.930417568,1009.1,4.21,2016,5,30,6.16
6.16,86.64,26.12,6.43,-0.9650164945,-0.2621891786,29.6,6.03,99.56,28.82,85.43,-0.9297764859,-0.9499720515,1009.6,13.91,2016,5,31,5.53
5.53,85.41,26.18,4.35,-0.9510565163,-0.3090169944,29.9,6.16,99.61,28.88,86.64,-0.9650164945,-0.9297764859,1010.1,6.43,2016,6,1,5.09
5.09,86.19,25.98,1.32,-0.9048270525,-0.4257792916,29.2,5.53,99.57,28.74,85.41,-0.9510565163,-0.9650164945,1008.8,4.35,2016,6,2,5.74
5.74,86.45,25.97,1.41,-0.8845809752,-0.4663866403,30.1,5.09,99.51,28.57,86.19,-0.9048270525,-0.9510565163,1007.9,1.32,2016,6,3,5.41
5.41,86.66,26.26,3.51,-0.8917975296,-0.4524347093,29.2,5.74,99.48,29.12,86.45,-0.8845809752,-0.9048270525,1008.4,1.41,2016,6,4,6.57
6.57,84.29,26.33,2.94,-0.7771459615,-0.629320391,29.4,5.41,99.53,29.23,86.66,-0.8917975296,-0.8845809752,1009.0,3.51,2016,6,5,6.13
6.13,83.17,26.0,1.1,-0.6959127966,-0.7181262978,29.4,6.57,99.56,29.33,84.29,-0.7771459615,-0.8917975296,1009.1,2.94,2016,6,6,5.75
5.75,86.69,25.96,8.96,-0.5620833779,-0.8270805743,28.9,6.13,99.57,29.01,83.17,-0.6959127966,-0.7771459615,1009.7,1.1,2016,6,7,6.37
